,size_dog,eye_circularity,skull_circularity,ear_size,eyes_distance,ear_form,hair_tone,nose_elongatedness,weight_dog,muzzle_form,skin_tone_main,skin_pattern_complexity,body_length,tail_length,hair_curlness,hair_length,leg_front_number,leg_back_number,breuni_class
0,-0.21340160133660935,0.1254939000921203,0.1684669285185761,1.9959712743304325,4.155208913855354,4.604628176282179,0.11296870157399397,0.3948270385948991,-0.0695994022211952,0.10625670492786948,1.3581645273242704,-0.3384910392280738,0.2810039448348277,3.1506303133572677,-0.8618600591121022,0.4543874942496222,-0.39287577486511205,-0.10193654974142641,fashion_lifestyle_elite
1,-0.06746150320750448,-0.11835325132980104,0.11334400647579247,0.5955267517279577,1.4613120596824207,1.771513739641554,0.4763757100525807,0.38864388482313605,0.27751019096390256,-0.1780909806435707,0.4847202628933043,-0.1999492716910523,-0.04295887376490043,1.166385387971537,-0.5414734927877756,0.5338351908709525,-0.21798248088705346,-0.024089258967514116,['main_stream' 'trendy']
2,-0.020807335068182824,-0.17370027825247036,0.09601307607425613,0.2567752157314628,0.8166323181857484,1.0933599535450162,0.5504906365709856,0.3669121335403454,0.345003213946233,-0.2384284500293638,0.2747453168629517,-0.16698559637149607,-0.11546826959341557,0.6926816128248382,-0.46758444179932035,0.5606978498949896,-0.1779207080123893,-0.005356127898513641,main_stream
3,-0.048030955847469234,-0.11843557630211451,0.10825427512867129,0.5865566661712329,1.4618064870926837,1.7765105372175805,0.4688364667172017,0.3632308063139361,0.26132267303465306,-0.1721093852862579,0.483544148423169,-0.20280565007357132,-0.0390878634658223,1.170447845896302,-0.5535118448229226,0.5583257606691944,-0.22343555612222782,-0.02356809526864329,trendy
4,-0.058025345557932206,-0.0919040771035424,0.11411548237384689,0.7527531070268751,1.7928655647888254,2.1296382540352647,0.43028304814967566,0.3590287185435175,0.21850683123584022,-0.13928164725072703,0.5904965931980923,-0.22264898414370565,-0.0007041422122956442,1.4169911648187117,-0.602641698468376,0.5661548565439156,-0.24875939324391055,-0.0326757973464593,trendy
5,0.016487114170627197,-0.21089034638930587,0.0818917541551538,0.015789866118253656,0.3592648192651977,0.6112622680298123,0.595768647110814,0.34265175396254904,0.3854176850371173,-0.27713652455463617,0.1253921908259466,-0.14317669793871926,-0.16423304822387413,0.3566733083041783,-0.414721179084773,0.5803204608307226,-0.14966180058505993,0.007899974283568607,main_stream
6,0.01530689371384495,-0.1963963572551332,0.08522900998118223,0.11937594294369373,0.5739936338482845,0.8440064950365336,0.5759783443233685,0.33728543786612436,0.3583391386548408,-0.25782123416755615,0.19452400277344162,-0.1581354417084942,-0.14066201024829467,0.5185311776289906,-0.45370767406302304,0.5980897847898118,-0.16884636630574662,0.0023291060501389963,['main_stream' 'trendy']
7,0.01994291380642118,-0.19129401773515697,0.08640329911002809,0.16906983282488847,0.6852820261979031,0.9680384926757509,0.5701336593386677,0.3314474167161403,0.34446414647005597,-0.24939581324919396,0.23010391955349235,-0.1678186232501478,-0.12951272219415638,0.6042477230387165,-0.48056158161524093,0.6192378703235173,-0.18138746830734542,-0.00024481095732065833,main_stream
8,-0.02088659960948257,-0.1786865763929867,0.07110810772781309,-0.05781898571349369,0.10402771481915828,0.2801540270562229,0.501105281722837,0.32105264363465025,0.35640601411079753,-0.24598086465419763,0.04358134681784295,-0.09559313569962571,-0.15647130708666432,0.13967708278217986,-0.27375174065133395,0.40001489399807005,-0.09253023982466356,0.00995750339507883,main_stream
9,0.08739503643051556,-0.22634523161605707,0.06012675785711915,-0.12499730263781994,0.1358087534439719,0.38501366345504057,0.5893775933109962,0.25709078212710124,0.3556968704469043,-0.27589107361532716,0.048660810811372565,-0.1377071462843256,-0.17503887839415672,0.2014519515567496,-0.41693096857557166,0.6493988353318121,-0.14907103690314513,0.01560887312544772,main_stream
10,-0.41907160044708247,0.007033648004648049,0.10784313830873274,0.19544798453800544,-0.013738916760250838,-0.11616707464421704,0.1481038678872154,0.5394615771775767,0.3391562684279194,-0.12196344604261897,0.024121426229502134,0.06450729092998483,-0.07900895384730988,-0.09185433226085077,0.2680713072094007,-0.5407439182200292,0.12050399873943933,-0.011549630529442812,main_stream
11,0.09869721410712674,-0.2212511708453668,0.055228201203376105,-0.12886082608599636,0.13174783787647115,0.3781686855673181,0.5706940890248386,0.23375878958704252,0.33653408318632017,-0.26552335044032693,0.04632405626049239,-0.13639189170606242,-0.16847532673655843,0.19862790617525586,-0.41530923674302594,0.6510585377318587,-0.14924781284397076,0.01563766486672034,main_stream
12,-0.29948269427625573,-0.03553775876913384,0.09196143627436272,0.12436669325590533,0.013906291401718847,-0.018230942055725008,0.21770245012739203,0.45216623963702574,0.3192931797691794,-0.1415135568942245,0.026839776079515112,0.023712225222812366,-0.09102180158189435,-0.032958483889073784,0.12652204908017067,-0.2896967081437072,0.06379098960168482,-0.005867274004005078,main_stream
13,0.1099197444680366,-0.21604717933891077,0.05035757383356055,-0.13209331441347022,0.12888576834488383,0.37257990681332326,0.5518509418010084,0.21044664411402544,0.3172265065493261,-0.2550318000430678,0.044376952577060015,-0.13513550543302175,-0.16176932221427703,0.1966836396774751,-0.4138191384006522,0.652661414284671,-0.14949769456316536,0.015631314560331688,main_stream
14,-0.03539874428882003,-0.14181845796333603,0.06139599490536738,-0.037230391945511136,0.0821315478578657,0.21763744195616802,0.4052359149940699,0.2795580822591741,0.29870078609460954,-0.2011290248058919,0.03574741070115938,-0.07314669881059324,-0.1280044728447555,0.10698683333840797,-0.20573575955715656,0.29394753141022145,-0.06820032121991994,0.007402847298329141,main_stream
15,0.10909629613704096,-0.20552774602855578,0.046712256795830125,-0.1277461600949498,0.12271164515549074,0.35556974482511217,0.5231707915235413,0.19424526363210493,0.29797147553650594,-0.24119437703219074,0.04193671141576137,-0.1292105595918055,-0.15297429069940394,0.1880363381786089,-0.3964443155628548,0.6265445587071065,-0.14347862592092514,0.014990610644953552,main_stream
