,size_dog,eye_circularity,skull_circularity,ear_size,eyes_distance,ear_form,hair_tone,nose_elongatedness,weight_dog,muzzle_form,skin_tone_main,skin_pattern_complexity,body_length,tail_length,hair_curlness,hair_length,leg_front_number,leg_back_number,breuni_class
0,-0.21340160133660935,0.1254939000921203,0.1684669285185761,1.9959712743304325,4.155208913855354,4.604628176282179,0.11296870157399397,0.3948270385948991,-0.0695994022211952,0.10625670492786948,1.3581645273242704,-0.3384910392280738,0.2810039448348277,3.1506303133572677,-0.8618600591121022,0.4543874942496222,-0.39287577486511205,-0.10193654974142641,fashion_lifestyle_elite
1,-0.065639915208447,-0.1205945083793631,0.11368689113959494,0.5938429860766711,1.4626647293850246,1.775549413206754,0.48182826038218757,0.38993124436677074,0.28022802180075684,-0.18052306204993585,0.4851386954390241,-0.20144971365210868,-0.04449887034619002,1.1685658616473937,-0.5461838819232151,0.5414576673688235,-0.21972296632005972,-0.023908996658083267,['main_stream' 'trendy']
2,-0.02055173232393092,-0.17696491827648433,0.0971443318288602,0.2554257050000792,0.8185475609035373,1.0986379775676323,0.5593912448930503,0.3719399984625769,0.3509788514103406,-0.2427227924175735,0.2755023483811278,-0.16882428444408543,-0.11819778616144387,0.6953645904084966,-0.4729763977880226,0.5688029083249263,-0.1797885965056938,-0.005157270086352908,main_stream
3,-0.0495026809602821,-0.12066287996653868,0.10945982612249429,0.5863932540041369,1.4630753555393108,1.7796992959393862,0.4755668549002626,0.368825467299808,0.2667841509781598,-0.17555529641420148,0.484161922404505,-0.20382196010538722,-0.04128396348763361,1.1719397673815204,-0.5561818353083371,0.5617972931334652,-0.224251791515374,-0.023476165789529525,trendy
4,-0.061046285185794774,-0.09330729723604844,0.11542669109411821,0.7536133808807679,1.7936168738589964,2.131122936558463,0.4353601044589557,0.3653063661262228,0.223708717610475,-0.14210903440420866,0.5910146281491703,-0.22298637449470493,-0.0025123825788588017,1.417500485001126,-0.6030408471918962,0.5657241230982144,-0.24869091410245114,-0.032673517142531215,trendy
5,0.014910143880323417,-0.2152157119822331,0.08389533725643335,0.01488316264057589,0.3617583524003122,0.6177755308340853,0.6083268451101375,0.351832003901093,0.3949461758410948,-0.28342674660013045,0.12651306421647657,-0.14533567474598016,-0.16823797207734154,0.3598340507532125,-0.4206912310036183,0.5886638375345952,-0.15160344954093308,0.008112540610525736,main_stream
6,0.011842383170350145,-0.19975332997194659,0.08737441683645128,0.11970302770613561,0.5758774355695397,0.8485004871600694,0.5866204808414924,0.3473564169905501,0.3676189648175153,-0.2634056364416475,0.1955317961465669,-0.159486912131719,-0.14422475133083718,0.5205234640188938,-0.45696814920439605,0.6017637356948129,-0.16972971726903682,0.002434542875760186,['main_stream' 'trendy']
7,0.014625005402422765,-0.1937641750552467,0.08871148422191011,0.1705842151432779,0.6866045924555708,0.9706520522432998,0.5790710509256013,0.3424982680901645,0.3536212825522118,-0.2543730017259778,0.23101584192178257,-0.16841254805634334,-0.13269585652531118,0.6051443043716916,-0.48126422271792174,0.6184796290830595,-0.1812669211111993,-0.0002407970023511133,main_stream
8,-0.0246107332626846,-0.1789381581971708,0.07218178624302027,-0.05620063374306671,0.10408932061410388,0.2796233284156197,0.5032875719277478,0.32636269723638567,0.36001556347275054,-0.2474855720856893,0.04387005123774533,-0.09519322388260806,-0.15744102183496544,0.13911387610143666,-0.27187317570970404,0.395958535174094,-0.09163222887277055,0.0098733445444502,main_stream
9,0.08538829370710171,-0.2274331365076364,0.0610048053847237,-0.12507084096412094,0.13505777248042597,0.38470953839943495,0.5930613477623001,0.2614153210870607,0.3594512878373023,-0.27797956446681005,0.048606288538402875,-0.13787828398076082,-0.17644163194859877,0.20087174504689603,-0.4170677090210241,0.6491609171738063,-0.14894612411297484,0.0156477104340977,main_stream
10,0.09470941284251719,-0.22311234653462994,0.056959466596214224,-0.12776186386550523,0.13266858479217736,0.3800552344657472,0.5774137532631571,0.24205439313370633,0.34341783328313685,-0.2692676013287152,0.04698524151035455,-0.13683425474883631,-0.1708737529617184,0.19924805003729767,-0.4158288390900172,0.6504926855583856,-0.14915290433914974,0.015642795312081903,main_stream
