,size_dog,eye_circularity,skull_circularity,ear_size,eyes_distance,ear_form,hair_tone,nose_elongatedness,weight_dog,muzzle_form,skin_tone_main,skin_pattern_complexity,body_length,tail_length,hair_curlness,hair_length,leg_front_number,leg_back_number,breuni_class
0,-0.21340160133660935,0.1254939000921203,0.1684669285185761,1.9959712743304325,4.155208913855354,4.604628176282179,0.11296870157399397,0.3948270385948991,-0.0695994022211952,0.10625670492786948,1.3581645273242704,-0.3384910392280738,0.2810039448348277,3.1506303133572677,-0.8618600591121022,0.4543874942496222,-0.39287577486511205,-0.10193654974142641,fashion_lifestyle_elite
1,-0.06868279516141794,-0.11685059035339017,0.11311411789437945,0.596655640062343,1.4604051561318112,1.7688080039557947,0.4727200228997762,0.3877807687654719,0.2756880089255571,-0.17646038060975774,0.48443972289106024,-0.1989432935580713,-0.041926376056990344,1.1649234794843148,-0.5383153909810605,0.5287246668553345,-0.21681556451719702,-0.024210116652246164,['main_stream' 'trendy']
2,-0.020978705089897083,-0.1715114855090974,0.09525462051151021,0.2576800013354584,0.8153482349999583,1.0898212783480346,0.544523183264147,0.3635411786493037,0.34099682064643355,-0.2355492886554505,0.2742377616405382,-0.16575283959555548,-0.11363825280348745,0.6908827983085217,-0.4639693803978041,0.555263776629464,-0.17666837368165111,-0.005489453022575945,main_stream
3,-0.0470442310559242,-0.1169422704361938,0.1074460079850854,0.586666226601445,1.4609557684750585,1.774372619438188,0.464324047367195,0.359479840425681,0.25766100032252925,-0.16979905850729576,0.48312995904931866,-0.2021242603931493,-0.03761547822392608,1.1694475803550757,-0.5517217375656559,0.5559982559488312,-0.22288830739273208,-0.02362972980577638,trendy
4,-0.05599994285288794,-0.09096328178743032,0.11323637652730134,0.752176332511197,1.7923618462076885,2.1286428418890293,0.4268791126695901,0.3548198411869309,0.21501920287102827,-0.13738601268191544,0.5901492743104377,-0.22242277924928572,0.0005082007607410122,1.4166496887873203,-0.6023740873923794,0.5664436437404654,-0.24880530539557083,-0.032677326119547434,trendy
5,0.01754440106980815,-0.20799038536677517,0.08054844275770505,0.01639776958624213,0.35759301864051873,0.6068954213769475,0.5873489461794495,0.33649681366284356,0.3790292650662688,-0.2729192165923162,0.12464069616638673,-0.14172920212476026,-0.16154792882211763,0.35455417416221213,-0.4107185306391836,0.5747266059951717,-0.14836001321691772,0.007757458223449625,main_stream
6,0.017629690555506214,-0.1941456596381788,0.08379061220321776,0.11915664747796557,0.5727306304215338,0.840993477590072,0.5688432755214445,0.3305333041349754,0.3521174370230476,-0.2540771462792449,0.1938483231255508,-0.15722934222019577,-0.13827335429522644,0.5171954401630328,-0.451521673684148,0.5956265677057769,-0.16825411963717707,0.002258415451142977,main_stream
7,0.0235083296681928,-0.18963788953191504,0.08485576591001628,0.16805450831596824,0.6843953056387851,0.9662862197838717,0.5641415445247009,0.32403832318128334,0.3383247029604288,-0.24605883461135034,0.2294925170565705,-0.16742042366417575,-0.12737857531304128,0.6036466060086537,-0.4800904926941254,0.6197462366097332,-0.1814682897229434,-0.0002475021316752403,main_stream
8,-0.024635914430456828,-0.181419237304145,0.0730993459828105,-0.05712528629153706,0.10553984825210817,0.28357961709365065,0.5101396132371586,0.3304723283504138,0.3647415352749809,-0.25081800796324466,0.04445889007688741,-0.09655885638343908,-0.15955992299280838,0.14110777909880684,-0.27583652508072143,0.40184390189772934,-0.09299072672066538,0.010018642395925809,main_stream
9,0.09504213308620184,-0.2227931712294445,0.05680761181155987,-0.1271749685701025,0.13390691700046928,0.3812553921366756,0.5765257177007258,0.24119977345135066,0.34252900455119467,-0.26873392865079254,0.047349475985155126,-0.13685308862591003,-0.17046156452390057,0.20016267697883672,-0.4159205780200634,0.6504891783038249,-0.14924438251019026,0.015603101100190456,main_stream
10,-0.41534812325579484,0.013470982897511655,0.10449854376958394,0.196164145201963,-0.01741836505992489,-0.12551593125074972,0.1288636287652888,0.5239889257734612,0.3238174249404505,-0.11217029698885701,0.022368558470563876,0.0675213081344345,-0.07276932314670584,-0.09627529112762925,0.27611291223862006,-0.5514400917303801,0.1230106065510853,-0.011829410254442008,main_stream
11,-0.3080714998161913,-0.03382834026310341,0.09359697971811971,0.12896302547398575,0.012709246552418757,-0.023111683981861128,0.21642134465466095,0.4606506201366774,0.32327597121657675,-0.14191578935163018,0.02696363352829014,0.02589814058920081,-0.09130752546315368,-0.036102200613545424,0.13452626110382063,-0.30451199408791474,0.06712217045246922,-0.0061960697382612865,main_stream
12,0.10762024028441623,-0.21710644386725425,0.05135525067269989,-0.13140183883816292,0.12952867717609234,0.37378334105487604,0.5556978587349497,0.2152163423313485,0.3211691391589572,-0.2571720251271167,0.04479392325598422,-0.1353953332491623,-0.16313428119666776,0.19712351420449709,-0.4141302610111863,0.652330806060553,-0.14945008142497943,0.01563092977041052,main_stream
13,-0.04079716591735691,-0.14036156084831117,0.06228358375187733,-0.03419708493196103,0.08115547015731456,0.21395886366870667,0.4033760015565728,0.2842624758296295,0.3004788962372286,-0.20086936916256645,0.03573473059250787,-0.07156168747078337,-0.12785822242677347,0.10470272094308375,-0.2000914539131394,0.28372343009561674,-0.0658960439378457,0.007173684764838458,main_stream
14,0.10670804370935356,-0.20539793982465324,0.04729398658540545,-0.12659749823621183,0.12258307853011802,0.3547669530144523,0.5237675941905816,0.19717235770860356,0.29973415459549846,-0.24176920968186158,0.04205365577312992,-0.1287936502853418,-0.1533480024680896,0.18744229375702146,-0.39477334001741304,0.6232494698939022,-0.14274277567597576,0.01491946546378532,main_stream
15,0.12011758044423716,-0.2113103058781445,0.04593130482223591,-0.13499735512176492,0.12634956186317564,0.36756803940999355,0.5347122386616129,0.1892550851121939,0.2996664124891575,-0.24548734236291786,0.042628213405873895,-0.13399657123264605,-0.15566521523587884,0.19496431909532128,-0.41247172543846433,0.6541154483170669,-0.1497288607360849,0.015623617238135514,main_stream
