size_dog,eye_circularity,skull_circularity,ear_size,eyes_distance,ear_form,hair_tone,nose_elongatedness,weight_dog,muzzle_form,skin_tone_main,skin_pattern_complexity,body_length,tail_length,hair_curlness,hair_length,leg_front_number,leg_back_number,breuni_class
-0.8792633015499042,-0.5010065966709295,-0.81596088634143,-0.187069716142475,0.8035431031130897,2.822827843003593,-0.4849891941761137,0.5285227249830142,-0.5497665700182849,-0.4690099455007262,-0.3408964314245984,-0.5823685287848633,-0.4583835169636776,0.5510461259995492,-0.4367493172294613,0.1033096899553734,-0.6003467701783174,-0.5147585812006239,trendy
-0.7796948071705052,-0.0030098960188213,-0.4146111481281942,2.5223195572782298,6.414938667652503,8.326581163357591,-0.5104371099014849,0.5001130896610612,-0.5825991306760411,0.0067773982062472,1.8332996929108327,-0.5906930201205898,0.2167863243525871,5.396083632050553,-0.1962347414711285,-0.3617425326632444,-0.6620534542271316,-0.5544125986910547,fashion_lifestyle_elite
-0.648982062158439,-0.0688344629980361,-0.2453530067667643,1.9163699632556424,4.672258680204492,6.7552360455434215,-0.3307891036199494,0.4362217912894983,-0.3606739990378924,0.0986695516918601,0.9330572409771096,-0.4830371911568891,0.0636241862700183,3.165992259127101,-0.3044453294789042,-0.1431436366568583,-0.4993321169419145,-0.2844927324525825,fashion_lifestyle_elite
0.154374738323607,0.1642831814859938,0.3097318588661517,0.7399638930166615,0.4102911938014698,-0.3418357890151449,0.5037773212348379,-0.7386078837249468,0.5024938160038043,-0.0289188544028196,0.6514562625316233,0.4791073994067803,0.3747297652534844,-0.0543760400215828,-0.8684271890608527,-0.8196151310744741,0.654909799785181,0.1033182014439103,trendy
0.5947277710650702,0.2601732050803248,0.5849965782583302,0.8349127779149492,0.2689696013632056,-0.3635491691195469,0.8389350377955398,-1.0246984640177388,0.7949982059385301,0.0419979998906284,1.0047704793564498,0.8574335480357482,0.4414138391793066,0.2070127868472275,-0.2251306754023154,-0.7117835006592115,0.4328027440499721,-0.3017944473860461,main_stream
0.6861678338027238,0.6785642005477173,0.8981320973505947,0.9288478878699468,0.2043300106245665,-0.4038112638283812,1.2065000525057137,-1.2262877574599331,1.1373503797177786,0.3982345870535677,1.3233287892098788,1.254156545056973,0.9095958033046926,0.4974103259560017,-0.0838372219957607,-0.0937237933544132,0.0202760525914033,-0.6470837881554627,trendy
1.2043112693282194,1.2936210027167518,1.0811259863193785,0.867311314269332,-0.1703334995942038,-0.5412136153295113,1.796678303612239,-1.5202218015757405,1.8338404981287368,0.9905164053229454,1.996263579757844,1.954189932446668,1.625799862025258,1.0594493297729004,-0.0069372982352822,-0.0307627856206836,-0.4255533880915114,-1.2006278887083406,trendy
1.6548643126726776,1.6364479132112186,1.2212079086924823,1.0543249328160955,-0.1964098762182887,-0.691274863457934,2.335602759642873,-1.7660305504369354,2.416014012087195,1.2516009032893016,2.6999636595419187,2.604550609719038,2.220834757461339,1.6554215733904865,-0.1937073718466814,-0.1655593062536434,-0.9204362199222806,-1.6140917901752865,trendy
0.076592178203217,0.4875099981260107,0.2621591646297187,0.8620199869147066,0.5322727853750474,-0.3833720780203936,0.3667265573556174,-0.6236629682576541,0.3425964977686396,0.2932496286964622,0.5126015130544302,0.3371738832800917,0.8388181845240514,-0.3179519983276243,-0.7967866474653386,-0.8876295692331744,0.7203963087984816,0.2927134305508777,main_stream
0.5224652351856839,0.6084876896107233,0.5465005350735463,0.7643280110401034,0.193677608059715,-0.4607866602847388,0.853986353694948,-0.9966911053818454,0.7991315056319428,0.3487621439102873,0.9959016764019248,0.8701564060604543,0.8523416926618563,0.2048365916581145,-0.3170104987058924,-0.2314280626770508,0.3805096216391294,-0.2927758087535891,trendy
0.8022634964259762,0.8905205842783347,0.732688252850108,0.5382069937736313,-0.2413823069893718,-0.6321117842619024,1.2733410970594616,-1.2590356920549406,1.2378316317169644,0.5624435080178549,1.369559894472166,1.3282658879914122,1.1291761494416364,0.6495333020950944,-0.116415618767313,0.8037731698201003,0.0615988955685425,-0.8105430813136574,trendy
